EuroPheno.stock_id,pheno_date,who,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height
27908,16/09/2014,eey9,13,19.0,0.5,False,,
27908,16/09/2014,eey9,14,8.3,0.2,False,,
27908,22/10/2014,eey9,0,,,,162,104
27908,22/10/2014,eey9,1,13.8,0.6,True,,
27908,22/10/2014,eey9,2,22.1,0.7,True,,
27908,22/10/2014,eey9,3,28.2,0.7,True,,
27908,22/10/2014,eey9,4,37.0,0.6,True,,
27908,22/10/2014,eey9,5,44.2,0.6,True,,
27908,22/10/2014,eey9,6,46.3,0.7,True,,
27908,22/10/2014,eey9,7,44.4,0.8,True,,
27908,22/10/2014,eey9,8,29.0,0.9,True,,
27908,22/10/2014,eey9,9,36.2,0.8,True,,
27908,22/10/2014,eey9,10,33.4,0.8,True,,
27908,22/10/2014,eey9,11,32.2,0.7,True,,
27908,22/10/2014,eey9,12,25.5,0.7,True,,
27908,22/10/2014,eey9,13,19.5,0.6,True,,
27908,22/10/2014,eey9,14,11.2,0.4,False,,
27908,03/11/2014,eey9,0,,,,201,98
27918,29/05/2014,eey9,0,,,,184,75
27918,29/05/2014,eey9,1,8.5,0.7,True,,
27918,29/05/2014,eey9,2,24.6,0.6,True,,
27918,29/05/2014,eey9,3,37.2,1.1,True,,
27918,29/05/2014,eey9,4,49.4,1.2,True,,
27918,29/05/2014,eey9,5,31.7,0.8,False,,
27918,03/06/2014,eey9,0,,,,126,78
27918,03/06/2014,eey9,1,8.5,0.7,True,,
27918,03/06/2014,eey9,2,24.6,0.6,True,,
27918,03/06/2014,eey9,3,37.2,1.1,True,,
27918,03/06/2014,eey9,4,49.4,1.2,True,,
27918,03/06/2014,eey9,5,43.1,1.1,False,,
27918,03/06/2014,eey9,6,32.0,0.8,False,,
27918,11/06/2014,eey9,0,,,,122,106
27918,11/06/2014,eey9,1,8.5,0.7,True,,
27918,11/06/2014,eey9,2,24.6,0.6,True,,
27918,11/06/2014,eey9,3,37.2,1.1,True,,
27918,11/06/2014,eey9,4,49.4,1.2,True,,
27918,11/06/2014,eey9,5,60.8,1.2,True,,
27918,11/06/2014,eey9,6,56.4,1.2,False,,
27918,11/06/2014,eey9,7,29.3,0.7,False,,
27918,20/06/2014,eey9,0,,,,133,130
27918,20/06/2014,eey9,1,8.5,0.7,True,,
27918,20/06/2014,eey9,2,24.6,0.6,True,,
27918,20/06/2014,eey9,3,37.2,1.1,True,,
27918,20/06/2014,eey9,4,49.4,1.2,True,,
27918,20/06/2014,eey9,5,60.8,1.2,True,,
27918,20/06/2014,eey9,6,74.1,1.2,True,,
27918,20/06/2014,eey9,7,60.2,1.1,False,,
27918,20/06/2014,eey9,8,41.2,0.8,False,,
27918,27/06/2014,eey9,0,,,,134,147
27918,27/06/2014,eey9,1,8.5,0.7,True,,
27918,27/06/2014,eey9,2,24.6,0.6,True,,
27918,27/06/2014,eey9,3,37.2,1.1,True,,
27918,27/06/2014,eey9,4,49.4,1.2,True,,
27918,27/06/2014,eey9,5,60.8,1.2,True,,
27918,27/06/2014,eey9,6,74.1,1.2,True,,
27918,27/06/2014,eey9,7,73.5,1.2,True,,
27918,27/06/2014,eey9,8,57.1,0.9,False,,
27918,27/06/2014,eey9,9,35.4,0.7,False,,
27918,01/07/2014,eey9,0,,,,137,150
27918,01/07/2014,eey9,1,8.5,0.7,True,,
27918,01/07/2014,eey9,2,24.6,0.6,True,,
27918,01/07/2014,eey9,3,37.2,1.1,True,,
27918,01/07/2014,eey9,4,49.4,1.2,True,,
27918,01/07/2014,eey9,5,60.8,1.2,True,,
27918,01/07/2014,eey9,6,74.1,1.2,True,,
27918,01/07/2014,eey9,7,73.5,1.2,True,,
27918,01/07/2014,eey9,8,60.1,0.9,False,,
27918,01/07/2014,eey9,9,37.5,0.7,False,,
27918,09/07/2014,eey9,0,,,,156,156
27918,09/07/2014,eey9,1,8.5,0.7,True,,
27918,09/07/2014,eey9,2,24.6,0.6,True,,
27918,09/07/2014,eey9,3,37.2,1.1,True,,
27918,09/07/2014,eey9,4,49.4,1.2,True,,
27918,09/07/2014,eey9,5,60.8,1.2,True,,
27918,09/07/2014,eey9,6,74.1,1.2,True,,
27918,09/07/2014,eey9,7,73.5,1.2,True,,
27918,09/07/2014,eey9,8,72.2,1.2,True,,
27918,09/07/2014,eey9,9,57.2,1.0,False,,
27918,09/07/2014,eey9,10,33.3,0.6,False,,
27918,09/07/2014,eey9,11,12.1,0.1,False,,
27918,18/07/2014,eey9,0,,,,188,156
27918,18/07/2014,eey9,1,8.5,0.7,True,,
27918,18/07/2014,eey9,2,24.6,0.6,True,,
27918,18/07/2014,eey9,3,37.2,1.1,True,,
27918,18/07/2014,eey9,4,49.4,1.2,True,,
27918,18/07/2014,eey9,5,60.8,1.2,True,,
27918,18/07/2014,eey9,6,74.1,1.2,True,,
27918,18/07/2014,eey9,7,73.5,1.2,True,,
27918,18/07/2014,eey9,8,72.2,1.2,True,,
27918,18/07/2014,eey9,9,66.6,1.3,True,,
27918,18/07/2014,eey9,10,52.2,1.3,False,,
27918,18/07/2014,eey9,11,32.9,1.0,False,,
27918,18/07/2014,eey9,12,13.2,0.1,False,,
27918,23/07/2014,eey9,0,,,,157,160
27918,23/07/2014,eey9,1,8.5,0.7,True,,
27918,23/07/2014,eey9,2,24.6,0.6,True,,
27918,23/07/2014,eey9,3,37.2,1.1,True,,
27918,23/07/2014,eey9,4,49.4,1.2,True,,
27918,23/07/2014,eey9,5,60.8,1.2,True,,
27918,23/07/2014,eey9,6,74.1,1.2,True,,
27918,23/07/2014,eey9,7,73.5,1.2,True,,
27918,23/07/2014,eey9,8,72.2,1.2,True,,
27918,23/07/2014,eey9,9,66.6,1.3,True,,
27918,23/07/2014,eey9,10,57.3,1.3,True,,
27918,23/07/2014,eey9,11,42.4,1.2,False,,
27918,23/07/2014,eey9,12,26.6,0.9,False,,
27918,23/07/2014,eey9,13,8.2,0.1,False,,
27918,01/08/2014,eey9,0,,,,229,156
27918,01/08/2014,eey9,1,8.5,0.7,True,,
27918,01/08/2014,eey9,2,24.6,0.6,True,,
27918,01/08/2014,eey9,3,37.2,1.1,True,,
27918,01/08/2014,eey9,4,49.4,1.2,True,,
27918,01/08/2014,eey9,5,60.8,1.2,True,,
27918,01/08/2014,eey9,6,74.1,1.2,True,,
27918,01/08/2014,eey9,7,73.5,1.2,True,,
27918,01/08/2014,eey9,8,72.2,1.2,True,,
27918,01/08/2014,eey9,9,66.6,1.3,True,,
27918,01/08/2014,eey9,10,57.3,1.3,True,,
27918,01/08/2014,eey9,11,48.7,1.2,True,,
27918,01/08/2014,eey9,12,39.3,1.1,False,,
27918,01/08/2014,eey9,13,27.6,0.6,False,,
27918,09/08/2014,eey9,0,,,,200,165
27918,09/08/2014,eey9,1,8.5,0.7,True,,
27918,09/08/2014,eey9,2,24.6,0.6,True,,
27918,09/08/2014,eey9,3,37.2,1.1,True,,
27918,09/08/2014,eey9,4,49.4,1.2,True,,
27918,09/08/2014,eey9,5,60.8,1.2,True,,
27918,09/08/2014,eey9,6,74.1,1.2,True,,
27918,09/08/2014,eey9,7,73.5,1.2,True,,
27918,09/08/2014,eey9,8,72.2,1.2,True,,
27918,09/08/2014,eey9,9,66.6,1.3,True,,
27918,09/08/2014,eey9,10,57.3,1.3,True,,
27918,09/08/2014,eey9,11,48.7,1.2,True,,
27918,09/08/2014,eey9,12,39.2,1.2,True,,
27918,09/08/2014,eey9,13,29.0,0.9,True,,
27918,09/08/2014,eey9,14,17.0,0.4,True,,
27918,16/08/2014,eey9,0,,,,186,170
27918,16/08/2014,eey9,1,8.5,0.7,True,,
27918,16/08/2014,eey9,2,24.6,0.6,True,,
27918,16/08/2014,eey9,3,37.2,1.1,True,,
27918,16/08/2014,eey9,4,49.4,1.2,True,,
27918,16/08/2014,eey9,5,60.8,1.2,True,,
27918,16/08/2014,eey9,6,74.1,1.2,True,,
27918,16/08/2014,eey9,7,73.5,1.2,True,,
27918,16/08/2014,eey9,8,72.2,1.2,True,,
27918,16/08/2014,eey9,9,66.6,1.3,True,,
27918,16/08/2014,eey9,10,57.3,1.3,True,,
27918,16/08/2014,eey9,11,48.7,1.2,True,,
27918,16/08/2014,eey9,12,39.2,1.2,True,,
27918,16/08/2014,eey9,13,29.0,0.9,True,,
27918,16/08/2014,eey9,14,17.0,0.4,True,,
27918,21/08/2014,eey9,0,,,,223,165
27918,21/08/2014,eey9,1,8.5,0.7,True,,
27918,21/08/2014,eey9,2,24.6,0.6,True,,
27918,21/08/2014,eey9,3,37.2,1.1,True,,
27918,21/08/2014,eey9,4,49.4,1.2,True,,
27918,21/08/2014,eey9,5,60.8,1.2,True,,
27918,21/08/2014,eey9,6,74.1,1.2,True,,
27918,21/08/2014,eey9,7,73.5,1.2,True,,
27918,21/08/2014,eey9,8,72.2,1.2,True,,
27918,21/08/2014,eey9,9,66.6,1.3,True,,
27918,21/08/2014,eey9,10,57.3,1.3,True,,
27918,21/08/2014,eey9,11,48.7,1.2,True,,
27918,21/08/2014,eey9,12,39.2,1.2,True,,
27918,21/08/2014,eey9,13,29.0,0.9,True,,
27918,21/08/2014,eey9,14,17.0,0.4,True,,
27918,28/08/2014,eey9,0,,,,221,161
27918,28/08/2014,eey9,1,8.5,0.7,True,,
27918,28/08/2014,eey9,2,24.6,0.6,True,,
27918,28/08/2014,eey9,3,37.2,1.1,True,,
27918,28/08/2014,eey9,4,49.4,1.2,True,,
27918,28/08/2014,eey9,5,60.8,1.2,True,,
27918,28/08/2014,eey9,6,74.1,1.2,True,,
27918,28/08/2014,eey9,7,73.5,1.2,True,,
27918,28/08/2014,eey9,8,72.2,1.2,True,,
27918,28/08/2014,eey9,9,66.6,1.3,True,,
27918,28/08/2014,eey9,10,57.3,1.3,True,,
27918,28/08/2014,eey9,11,48.7,1.2,True,,
27918,28/08/2014,eey9,12,39.2,1.2,True,,
27918,28/08/2014,eey9,13,29.0,0.9,True,,
27918,28/08/2014,eey9,14,17.0,0.4,True,,
27918,02/09/2014,eey9,0,,,,208,168
27918,02/09/2014,eey9,1,8.5,0.7,True,,
27918,02/09/2014,eey9,2,24.6,0.6,True,,
27918,02/09/2014,eey9,3,37.2,1.1,True,,
27918,02/09/2014,eey9,4,49.4,1.2,True,,
27918,02/09/2014,eey9,5,60.8,1.2,True,,
27918,02/09/2014,eey9,6,74.1,1.2,True,,
27918,02/09/2014,eey9,7,73.5,1.2,True,,
27918,02/09/2014,eey9,8,72.2,1.2,True,,
27918,02/09/2014,eey9,9,66.6,1.3,True,,
27918,02/09/2014,eey9,10,57.3,1.3,True,,
27918,02/09/2014,eey9,11,48.7,1.2,True,,
27918,02/09/2014,eey9,12,39.2,1.2,True,,
27918,02/09/2014,eey9,13,29.0,0.9,True,,
27918,02/09/2014,eey9,14,17.0,0.4,True,,
27918,12/09/2014,eey9,0,,,,242,164
27918,12/09/2014,eey9,1,8.5,0.7,True,,
27918,12/09/2014,eey9,2,24.6,0.6,True,,
27918,12/09/2014,eey9,3,37.2,1.1,True,,
27918,12/09/2014,eey9,4,49.4,1.2,True,,
27918,12/09/2014,eey9,5,60.8,1.2,True,,
27918,12/09/2014,eey9,6,74.1,1.2,True,,
27918,12/09/2014,eey9,7,73.5,1.2,True,,
27918,12/09/2014,eey9,8,72.2,1.2,True,,
27918,12/09/2014,eey9,9,66.6,1.3,True,,
27918,12/09/2014,eey9,10,57.3,1.3,True,,
27918,12/09/2014,eey9,11,48.7,1.2,True,,
27918,12/09/2014,eey9,12,39.2,1.2,True,,
27918,12/09/2014,eey9,13,29.0,0.9,True,,
27918,12/09/2014,eey9,14,17.0,0.4,True,,
27918,16/09/2014,eey9,0,,,,211,163
27918,16/09/2014,eey9,1,8.5,0.7,True,,
27918,16/09/2014,eey9,2,24.6,0.6,True,,
27918,16/09/2014,eey9,3,37.2,1.1,True,,
27918,16/09/2014,eey9,4,49.4,1.2,True,,
27918,16/09/2014,eey9,5,60.8,1.2,True,,
27918,16/09/2014,eey9,6,74.1,1.2,True,,
27918,16/09/2014,eey9,7,73.5,1.2,True,,
27918,16/09/2014,eey9,8,72.2,1.2,True,,
27918,16/09/2014,eey9,9,66.6,1.3,True,,
27918,16/09/2014,eey9,10,57.3,1.3,True,,
27918,16/09/2014,eey9,11,48.7,1.2,True,,
27918,16/09/2014,eey9,12,39.2,1.2,True,,
27918,16/09/2014,eey9,13,29.0,0.9,True,,
27918,16/09/2014,eey9,14,17.0,0.4,True,,
27918,22/10/2014,eey9,0,,,,146,163
27918,22/10/2014,eey9,11,48.7,1.2,True,,
27918,22/10/2014,eey9,12,39.2,1.2,True,,
27918,22/10/2014,eey9,13,29.0,0.9,True,,
27918,22/10/2014,eey9,14,17.0,0.4,True,,
27918,03/11/2014,eey9,0,,,,150,160
27958,29/05/2014,eey9,0,,,,164,57
27958,29/05/2014,eey9,1,8.5,0.9,True,,
27958,29/05/2014,eey9,2,31.3,1.4,True,,
27958,29/05/2014,eey9,3,15.6,1.2,True,,
27958,29/05/2014,eey9,4,47.7,1.6,False,,
27958,29/05/2014,eey9,5,30.0,1.6,False,,
27958,03/06/2014,eey9,0,,,,121,73
27958,03/06/2014,eey9,2,31.3,1.4,True,,
27958,03/06/2014,eey9,3,15.6,1.2,True,,
27958,03/06/2014,eey9,4,52.2,1.4,True,,
27958,03/06/2014,eey9,5,37.0,1.8,False,,
27958,11/06/2014,eey9,0,,,,132,89
27958,11/06/2014,eey9,2,31.3,1.4,True,,
27958,11/06/2014,eey9,3,15.6,1.2,True,,
27958,11/06/2014,eey9,4,52.2,1.4,True,,
27958,11/06/2014,eey9,5,57.0,1.9,False,,
27958,11/06/2014,eey9,6,25.9,0.8,False,,
27958,20/06/2014,eey9,0,,,,154,117
27958,20/06/2014,eey9,2,31.3,1.4,True,,
27958,20/06/2014,eey9,3,15.6,1.2,True,,
27958,20/06/2014,eey9,4,52.2,1.4,True,,
27958,20/06/2014,eey9,5,56.3,1.8,True,,
27958,20/06/2014,eey9,6,65.4,1.6,True,,
27958,20/06/2014,eey9,7,63.8,1.3,False,,
27958,20/06/2014,eey9,8,29.0,0.9,False,,
27958,27/06/2014,eey9,0,,,,165,138
27958,27/06/2014,eey9,2,31.3,1.4,True,,
27958,27/06/2014,eey9,3,15.6,1.2,True,,
27958,27/06/2014,eey9,4,52.2,1.4,True,,
27958,27/06/2014,eey9,5,56.3,1.8,True,,
27958,27/06/2014,eey9,6,65.4,1.6,True,,
27958,27/06/2014,eey9,7,69.4,1.3,True,,
27958,27/06/2014,eey9,8,51.5,1.5,False,,
27958,27/06/2014,eey9,9,34.7,1.0,False,,
27958,01/07/2014,eey9,0,,,,146,132
27958,01/07/2014,eey9,2,31.3,1.4,True,,
27958,01/07/2014,eey9,3,15.6,1.2,True,,
27958,01/07/2014,eey9,4,52.2,1.4,True,,
27958,01/07/2014,eey9,5,56.3,1.8,True,,
27958,01/07/2014,eey9,6,65.4,1.6,True,,
27958,01/07/2014,eey9,7,69.4,1.3,True,,
27958,01/07/2014,eey9,8,58.3,1.6,False,,
27958,01/07/2014,eey9,9,41.6,1.5,False,,
27958,01/07/2014,eey9,10,15.5,0.1,False,,
27958,09/07/2014,eey9,0,,,,193,131
27958,09/07/2014,eey9,2,31.3,1.4,True,,
27958,09/07/2014,eey9,3,15.6,1.2,True,,
27958,09/07/2014,eey9,4,52.2,1.4,True,,
27958,09/07/2014,eey9,5,56.3,1.8,True,,
27958,09/07/2014,eey9,6,65.4,1.6,True,,
27958,09/07/2014,eey9,7,69.4,1.3,True,,
27958,09/07/2014,eey9,8,63.1,1.5,True,,
27958,09/07/2014,eey9,9,59.6,1.7,False,,
27958,09/07/2014,eey9,10,36.6,1.1,False,,
27958,18/07/2014,eey9,0,,,,176,140
27958,18/07/2014,eey9,4,52.2,1.4,True,,
27958,18/07/2014,eey9,5,56.3,1.8,True,,
27958,18/07/2014,eey9,6,65.4,1.6,True,,
27958,18/07/2014,eey9,7,69.4,1.3,True,,
27958,18/07/2014,eey9,8,63.1,1.5,True,,
27958,18/07/2014,eey9,9,66.8,1.8,False,,
27958,18/07/2014,eey9,10,55.1,1.7,False,,
27958,18/07/2014,eey9,11,18.4,0.6,False,,
27958,23/07/2014,eey9,0,,,,175,136
27958,23/07/2014,eey9,4,52.2,1.4,True,,
27958,23/07/2014,eey9,5,56.3,1.8,True,,
27958,23/07/2014,eey9,6,65.4,1.6,True,,
27958,23/07/2014,eey9,7,69.4,1.3,True,,
27958,23/07/2014,eey9,8,63.1,1.5,True,,
27958,23/07/2014,eey9,9,66.8,1.8,True,,
27958,23/07/2014,eey9,10,62.9,1.8,True,,
27958,23/07/2014,eey9,11,37.9,1.8,False,,
27958,23/07/2014,eey9,12,21.0,0.1,False,,
27958,01/08/2014,eey9,0,,,,252,137
27958,01/08/2014,eey9,4,52.2,1.4,True,,
27958,01/08/2014,eey9,5,56.3,1.8,True,,
27958,01/08/2014,eey9,6,65.4,1.6,True,,
27958,01/08/2014,eey9,7,69.4,1.3,True,,
27958,01/08/2014,eey9,8,63.1,1.5,True,,
27958,01/08/2014,eey9,9,66.8,1.8,True,,
27958,01/08/2014,eey9,10,62.9,1.8,True,,
27958,01/08/2014,eey9,11,50.3,1.9,False,,
27958,01/08/2014,eey9,12,36.5,1.5,False,,
27958,01/08/2014,eey9,13,10.3,0.2,False,,
27958,09/08/2014,eey9,0,,,,214,144
27958,09/08/2014,eey9,4,52.2,1.4,True,,
27958,09/08/2014,eey9,5,56.3,1.8,True,,
27958,09/08/2014,eey9,6,65.4,1.6,True,,
27958,09/08/2014,eey9,7,69.4,1.3,True,,
27958,09/08/2014,eey9,8,63.1,1.5,True,,
27958,09/08/2014,eey9,9,66.8,1.8,True,,
27958,09/08/2014,eey9,10,62.9,1.8,True,,
27958,09/08/2014,eey9,11,50.2,1.8,True,,
27958,09/08/2014,eey9,12,43.6,1.8,True,,
27958,09/08/2014,eey9,13,31.4,1.4,True,,
27958,09/08/2014,eey9,14,16.7,0.3,False,,
27958,16/08/2014,eey9,0,,,,206,144
27958,16/08/2014,eey9,4,52.2,1.4,True,,
27958,16/08/2014,eey9,5,56.3,1.8,True,,
27958,16/08/2014,eey9,6,65.4,1.6,True,,
27958,16/08/2014,eey9,7,69.4,1.3,True,,
27958,16/08/2014,eey9,8,63.1,1.5,True,,
27958,16/08/2014,eey9,9,66.8,1.8,True,,
27958,16/08/2014,eey9,10,62.9,1.8,True,,
27958,16/08/2014,eey9,11,50.2,1.8,True,,
27958,16/08/2014,eey9,12,43.6,1.8,True,,
27958,16/08/2014,eey9,13,31.4,1.4,True,,
27958,16/08/2014,eey9,14,17.5,0.8,True,,
27958,21/08/2014,eey9,0,,,,215,149
27958,21/08/2014,eey9,4,52.2,1.4,True,,
27958,21/08/2014,eey9,5,56.3,1.8,True,,
27958,21/08/2014,eey9,6,65.4,1.6,True,,
27958,21/08/2014,eey9,7,69.4,1.3,True,,
27958,21/08/2014,eey9,8,63.1,1.5,True,,
27958,21/08/2014,eey9,9,66.8,1.8,True,,
27958,21/08/2014,eey9,10,62.9,1.8,True,,
27958,21/08/2014,eey9,11,50.2,1.8,True,,
27958,21/08/2014,eey9,12,43.6,1.8,True,,
27958,21/08/2014,eey9,13,31.4,1.4,True,,
27958,21/08/2014,eey9,14,17.5,0.8,True,,
27958,28/08/2014,eey9,0,,,,216,151
27958,28/08/2014,eey9,4,52.2,1.4,True,,
27958,28/08/2014,eey9,5,56.3,1.8,True,,
27958,28/08/2014,eey9,6,65.4,1.6,True,,
27958,28/08/2014,eey9,7,69.4,1.3,True,,
27958,28/08/2014,eey9,8,63.1,1.5,True,,
27958,28/08/2014,eey9,9,66.8,1.8,True,,
27958,28/08/2014,eey9,10,62.9,1.8,True,,
27958,28/08/2014,eey9,11,50.2,1.8,True,,
27958,28/08/2014,eey9,12,43.6,1.8,True,,
27958,28/08/2014,eey9,13,31.4,1.4,True,,
27958,28/08/2014,eey9,14,17.5,0.8,True,,
27958,02/09/2014,eey9,0,,,,230,142
27958,02/09/2014,eey9,4,52.2,1.4,True,,
27958,02/09/2014,eey9,5,56.3,1.8,True,,
27958,02/09/2014,eey9,6,65.4,1.6,True,,
27958,02/09/2014,eey9,7,69.4,1.3,True,,
27958,02/09/2014,eey9,8,63.1,1.5,True,,
27958,02/09/2014,eey9,9,66.8,1.8,True,,
27958,02/09/2014,eey9,10,62.9,1.8,True,,
27958,02/09/2014,eey9,11,50.2,1.8,True,,
27958,02/09/2014,eey9,12,43.6,1.8,True,,
27958,02/09/2014,eey9,13,31.4,1.4,True,,
27958,02/09/2014,eey9,14,17.5,0.8,True,,
27958,12/09/2014,eey9,0,,,,243,144
27958,12/09/2014,eey9,4,52.2,1.4,True,,
27958,12/09/2014,eey9,5,56.3,1.8,True,,
27958,12/09/2014,eey9,6,65.4,1.6,True,,
27958,12/09/2014,eey9,7,69.4,1.3,True,,
27958,12/09/2014,eey9,8,63.1,1.5,True,,
27958,12/09/2014,eey9,9,66.8,1.8,True,,
27958,12/09/2014,eey9,10,62.9,1.8,True,,
27958,12/09/2014,eey9,11,50.2,1.8,True,,
27958,12/09/2014,eey9,12,43.6,1.8,True,,
27958,12/09/2014,eey9,13,31.4,1.4,True,,
27958,12/09/2014,eey9,14,17.5,0.8,True,,
27958,16/09/2014,eey9,0,,,,226,135
27958,16/09/2014,eey9,4,52.2,1.4,True,,
27958,16/09/2014,eey9,5,56.3,1.8,True,,
27958,16/09/2014,eey9,6,65.4,1.6,True,,
27958,16/09/2014,eey9,7,69.4,1.3,True,,
27958,16/09/2014,eey9,8,63.1,1.5,True,,
27958,16/09/2014,eey9,9,66.8,1.8,True,,
27958,16/09/2014,eey9,10,62.9,1.8,True,,
27958,16/09/2014,eey9,11,50.2,1.8,True,,
27958,16/09/2014,eey9,12,43.6,1.8,True,,
27958,16/09/2014,eey9,13,31.4,1.4,True,,
27958,16/09/2014,eey9,14,17.5,0.8,True,,
27958,22/10/2014,eey9,0,,,,211,141
27958,22/10/2014,eey9,11,50.2,1.8,True,,
27958,22/10/2014,eey9,12,43.6,1.8,True,,
27958,22/10/2014,eey9,13,31.4,1.4,True,,
27958,22/10/2014,eey9,14,17.5,0.8,True,,
27958,03/11/2014,eey9,0,,,,218,125
27963,29/05/2014,eey9,0,,,,162,54
27963,29/05/2014,eey9,1,23.0,1.8,True,,
27963,29/05/2014,eey9,2,30.4,1.6,True,,
27963,29/05/2014,eey9,3,30.3,2.1,False,,
27963,03/06/2014,eey9,0,,,,119,72
27963,03/06/2014,eey9,1,23.0,1.8,True,,
27963,03/06/2014,eey9,2,30.4,1.6,True,,
27963,03/06/2014,eey9,3,40.3,1.8,False,,
27963,11/06/2014,eey9,0,,,,146,82
27963,11/06/2014,eey9,1,23.0,1.8,True,,
27963,11/06/2014,eey9,2,30.4,1.6,True,,
27963,11/06/2014,eey9,3,49.5,1.8,True,,
27963,11/06/2014,eey9,4,53.6,1.7,False,,
27963,11/06/2014,eey9,5,37.8,1.3,False,,
27963,20/06/2014,eey9,0,,,,207,104
27963,20/06/2014,eey9,1,23.0,1.8,True,,
27963,20/06/2014,eey9,2,30.4,1.6,True,,
27963,20/06/2014,eey9,3,49.5,1.8,True,,
27963,20/06/2014,eey9,4,58.4,1.6,True,,
27963,20/06/2014,eey9,5,58.0,1.5,False,,
27963,20/06/2014,eey9,6,28.7,0.6,False,,
27963,27/06/2014,eey9,0,,,,180,118
27963,27/06/2014,eey9,1,23.0,1.8,True,,
27963,27/06/2014,eey9,2,30.4,1.6,True,,
27963,27/06/2014,eey9,3,49.5,1.8,True,,
27963,27/06/2014,eey9,4,58.4,1.6,True,,
27963,27/06/2014,eey9,5,66.8,1.5,True,,
27963,27/06/2014,eey9,6,45.0,1.3,False,,
27963,27/06/2014,eey9,7,22.7,0.2,False,,
27963,01/07/2014,eey9,0,,,,161,118
27963,01/07/2014,eey9,1,23.0,1.8,True,,
27963,01/07/2014,eey9,2,30.4,1.6,True,,
27963,01/07/2014,eey9,3,49.5,1.8,True,,
27963,01/07/2014,eey9,4,58.4,1.6,True,,
27963,01/07/2014,eey9,5,66.8,1.5,True,,
27963,01/07/2014,eey9,6,50.3,1.6,False,,
27963,01/07/2014,eey9,7,29.4,1.5,False,,
27963,09/07/2014,eey9,0,,,,182,127
27963,09/07/2014,eey9,1,23.0,1.8,True,,
27963,09/07/2014,eey9,2,30.4,1.6,True,,
27963,09/07/2014,eey9,3,49.5,1.8,True,,
27963,09/07/2014,eey9,4,58.4,1.6,True,,
27963,09/07/2014,eey9,5,66.8,1.5,True,,
27963,09/07/2014,eey9,6,55.8,1.6,True,,
27963,09/07/2014,eey9,7,53.9,1.4,False,,
27963,09/07/2014,eey9,8,11.3,0.1,False,,
27963,18/07/2014,eey9,0,,,,176,132
27963,18/07/2014,eey9,1,23.0,1.8,True,,
27963,18/07/2014,eey9,2,30.4,1.6,True,,
27963,18/07/2014,eey9,3,49.5,1.8,True,,
27963,18/07/2014,eey9,4,58.4,1.6,True,,
27963,18/07/2014,eey9,5,66.8,1.5,True,,
27963,18/07/2014,eey9,6,55.8,1.6,True,,
27963,18/07/2014,eey9,7,52.4,1.8,True,,
27963,18/07/2014,eey9,8,37.5,0.6,False,,
27963,23/07/2014,eey9,0,,,,168,135
27963,23/07/2014,eey9,1,23.0,1.8,True,,
27963,23/07/2014,eey9,2,30.4,1.6,True,,
27963,23/07/2014,eey9,3,49.5,1.8,True,,
27963,23/07/2014,eey9,4,58.4,1.6,True,,
27963,23/07/2014,eey9,5,66.8,1.5,True,,
27963,23/07/2014,eey9,6,55.8,1.6,True,,
27963,23/07/2014,eey9,7,52.4,1.8,True,,
27963,23/07/2014,eey9,8,47.3,0.8,False,,
27963,23/07/2014,eey9,9,23.6,0.3,False,,
27963,01/08/2014,eey9,0,,,,168,137
27963,01/08/2014,eey9,1,23.0,1.8,True,,
27963,01/08/2014,eey9,2,30.4,1.6,True,,
27963,01/08/2014,eey9,3,49.5,1.8,True,,
27963,01/08/2014,eey9,4,58.4,1.6,True,,
27963,01/08/2014,eey9,5,66.8,1.5,True,,
27963,01/08/2014,eey9,6,55.8,1.6,True,,
27963,01/08/2014,eey9,7,52.4,1.8,True,,
27963,01/08/2014,eey9,8,50.9,1.4,True,,
27963,01/08/2014,eey9,9,38.5,1.3,False,,
27963,09/08/2014,eey9,0,,,,188,144
27963,09/08/2014,eey9,1,23.0,1.8,True,,
27963,09/08/2014,eey9,2,30.4,1.6,True,,
27963,09/08/2014,eey9,3,49.5,1.8,True,,
27963,09/08/2014,eey9,4,58.4,1.6,True,,
27963,09/08/2014,eey9,5,66.8,1.5,True,,
27963,09/08/2014,eey9,6,55.8,1.6,True,,
27963,09/08/2014,eey9,7,52.4,1.8,True,,
27963,09/08/2014,eey9,8,50.9,1.4,True,,
27963,09/08/2014,eey9,9,41.5,1.9,True,,
27963,09/08/2014,eey9,10,27.9,1.4,True,,
27963,09/08/2014,eey9,11,13.1,0.1,True,,
27963,16/08/2014,eey9,0,,,,214,143
27963,16/08/2014,eey9,1,23.0,1.8,True,,
27963,16/08/2014,eey9,2,30.4,1.6,True,,
27963,16/08/2014,eey9,3,49.5,1.8,True,,
27963,16/08/2014,eey9,4,58.4,1.6,True,,
27963,16/08/2014,eey9,5,66.8,1.5,True,,
27963,16/08/2014,eey9,6,55.8,1.6,True,,
27963,16/08/2014,eey9,7,52.4,1.8,True,,
27963,16/08/2014,eey9,8,50.9,1.4,True,,
27963,16/08/2014,eey9,9,41.5,1.9,True,,
27963,16/08/2014,eey9,10,27.9,1.4,True,,
27963,16/08/2014,eey9,11,13.1,0.1,True,,
27963,21/08/2014,eey9,0,,,,222,141
27963,21/08/2014,eey9,3,49.5,1.8,True,,
