Date,Met Station,Day of year,Date month,Date year,Type Flag,PAR,Global rad,Net rad,Av air temp,T max,T min,T 5cm Below Ground,RH %,Rainfall mm,Irrigation mm,Wind run km,Windspeed (max) m/s,Degree days base 0,Degree days base 6,Degree days base 10,Penman pot evap,Penman - Monteith pot evap,Soil moisture def mm,Hydro thermal dd
met_data_date,met_station_id,date_day_of_year,date_month,date_year,day_month_flag,par,global_rad,net_rad,av_air_temp,t_max,t_min,t_below_ground_5cm_avg,rh,rainfall_mm,irrigation_mm,wind_run_km,wind_speed_max_ms,ddays_base_0,ddays_base_6,ddays_base_10,penman_pe,penman_monteith_pe,soil_moisture_def_mm,hydro_thermal_dd
26/02/2016 04:00,Hackthorn,57,2,2016,H,8.78242e-05,,,1.296,,,,93.7,0.0,,1.4292,0.742,,,,,,,
26/02/2016 05:00,Hackthorn,57,2,2016,H,6.56703e-05,,,1.185,,,,94.4,0.0,,2.1888,0.82,,,,,,,
26/02/2016 06:00,Hackthorn,57,2,2016,H,0.000219165,,,1.185,,,,93.9,0.0,,0.9576,0.848,,,,,,,
26/02/2016 07:00,Hackthorn,57,2,2016,H,0.00043833,,,1.1,,,,94.8,0.0,,1.494,0.939,,,,,,,
26/02/2016 08:00,Hackthorn,57,2,2016,H,0.0155552,,,1.079,,,,94.5,0.0,,2.2176,1.206,,,,,,,
26/02/2016 09:00,Hackthorn,57,2,2016,H,0.0685978,,,1.697,,,,93.9,0.0,,4.3056,1.644,,,,,,,
26/02/2016 10:00,Hackthorn,57,2,2016,H,0.136721,,,2.399,,,,91.3,0.0,,4.9212,1.821,,,,,,,
26/02/2016 11:00,Hackthorn,57,2,2016,H,0.269644,,,3.642,,,,85.7,0.0,,6.7932,2.546,,,,,,,
26/02/2016 12:00,Hackthorn,57,2,2016,H,0.355807,,,5.066,,,,69.57,0.0,,12.294,3.878,,,,,,,
26/02/2016 13:00,Hackthorn,57,2,2016,H,0.352246,,,5.364,,,,63.68,0.0,,13.14,4.113,,,,,,,
26/02/2016 14:00,Hackthorn,57,2,2016,H,0.254453,,,5.274,,,,64.76,0.0,,12.0672,3.84,,,,,,,
26/02/2016 15:00,Hackthorn,57,2,2016,H,0.184431,,,4.992,,,,66.7,0.0,,10.9044,3.612,,,,,,,
26/02/2016 16:00,Hackthorn,57,2,2016,H,0.108475,,,4.688,,,,68.25,0.0,,10.7028,3.554,,,,,,,
26/02/2016 17:00,Hackthorn,57,2,2016,H,0.0662242,,,4.429,,,,70.29,0.0,,8.3088,3.004,,,,,,,
26/02/2016 18:00,Hackthorn,57,2,2016,H,0.00676484,,,4.046,,,,72.93,0.0,,3.9096,1.659,,,,,,,
26/02/2016 19:00,Hackthorn,57,2,2016,H,6.56703e-05,,,2.849,,,,81.5,0.0,,2.358,0.802,,,,,,,
26/02/2016 20:00,Hackthorn,57,2,2016,H,0.000131341,,,2.1,,,,85.1,0.0,,2.736,1.048,,,,,,,
26/02/2016 21:00,Hackthorn,57,2,2016,H,0.000219165,,,1.307,,,,87.0,0.0,,1.8576,1.103,,,,,,,
26/02/2016 22:00,Hackthorn,57,2,2016,H,0.000241319,,,1.575,,,,86.0,0.0,,3.3696,1.14,,,,,,,
26/02/2016 23:00,Hackthorn,57,2,2016,H,0.000197011,,,1.843,,,,84.3,0.0,,4.8276,1.599,,,,,,,
27/02/2016 00:00,Hackthorn,58,2,2016,H,0.000174857,,,1.6,,,,84.6,0.0,,5.5476,1.685,,,,,,,
27/02/2016,Hackthorn,58,2,2016,D,1.08799,,,2.86825,5.642,-0.201,,88.8208,0.0,,83.97,2.993,2.77075,0.0,0.0,,0.463612,-0.463612,
27/02/2016 01:00,Hackthorn,58,2,2016,H,0.000197011,,,1.347,,,,85.6,0.0,,4.5504,1.494,,,,,,,
27/02/2016 02:00,Hackthorn,58,2,2016,H,0.000131341,,,0.28,,,,88.4,0.0,,2.1744,0.824,,,,,,,
27/02/2016 03:00,Hackthorn,58,2,2016,H,8.78242e-05,,,-0.201,,,,92.8,0.0,,1.3104,0.567,,,,,,,
27/02/2016 04:00,Hackthorn,58,2,2016,H,6.56703e-05,,,0.068,,,,93.4,0.0,,2.2068,0.831,,,,,,,
27/02/2016 05:00,Hackthorn,58,2,2016,H,0.000109187,,,0.492,,,,93.4,0.0,,2.0628,0.964,,,,,,,
27/02/2016 06:00,Hackthorn,58,2,2016,H,0.000197011,,,0.508,,,,92.6,0.0,,1.6524,0.753,,,,,,,
27/02/2016 07:00,Hackthorn,58,2,2016,H,0.00109503,,,0.39,,,,93.6,0.0,,2.0304,1.004,,,,,,,
27/02/2016 08:00,Hackthorn,58,2,2016,H,0.025651,,,0.745,,,,93.4,0.0,,1.8972,0.935,,,,,,,
27/02/2016 09:00,Hackthorn,58,2,2016,H,0.0965275,,,1.818,,,,93.6,0.0,,1.854,0.824,,,,,,,
27/02/2016 10:00,Hackthorn,58,2,2016,H,0.181424,,,3.672,,,,88.9,0.0,,3.024,1.13,,,,,,,
27/02/2016 11:00,Hackthorn,58,2,2016,H,0.158321,,,5.077,,,,84.9,0.0,,3.816,2.127,,,,,,,
27/02/2016 12:00,Hackthorn,58,2,2016,H,0.171692,,,5.228,,,,81.7,0.0,,4.8024,1.834,,,,,,,
27/02/2016 13:00,Hackthorn,58,2,2016,H,0.138382,,,5.642,,,,81.0,0.0,,4.6836,1.487,,,,,,,
27/02/2016 14:00,Hackthorn,58,2,2016,H,0.0619675,,,4.945,,,,86.1,0.0,,6.8148,2.993,,,,,,,
27/02/2016 15:00,Hackthorn,58,2,2016,H,0.1008,,,4.511,,,,89.6,0.0,,3.4956,1.766,,,,,,,
27/02/2016 16:00,Hackthorn,58,2,2016,H,0.0954198,,,5.44,,,,85.3,0.0,,8.6544,2.882,,,,,,,
27/02/2016 17:00,Hackthorn,58,2,2016,H,0.0502655,,,5.354,,,,82.6,0.0,,6.3216,2.161,,,,,,,
27/02/2016 18:00,Hackthorn,58,2,2016,H,0.00534462,,,4.905,,,,84.2,0.0,,4.2732,1.511,,,,,,,
27/02/2016 19:00,Hackthorn,58,2,2016,H,2.21539e-05,,,4.334,,,,86.9,0.0,,2.664,1.071,,,,,,,
27/02/2016 20:00,Hackthorn,58,2,2016,H,0.0,,,3.622,,,,91.4,0.0,,2.808,1.196,,,,,,,
27/02/2016 21:00,Hackthorn,58,2,2016,H,2.21539e-05,,,3.794,,,,92.3,0.0,,3.4056,1.172,,,,,,,
27/02/2016 22:00,Hackthorn,58,2,2016,H,0.0,,,3.501,,,,91.9,0.0,,2.5488,0.845,,,,,,,
27/02/2016 23:00,Hackthorn,58,2,2016,H,8.78242e-05,,,1.766,,,,93.5,0.0,,1.3716,0.776,,,,,,,
28/02/2016 00:00,Hackthorn,59,2,2016,H,0.000262681,,,0.887,,,,95.6,0.0,,1.4328,0.63,,,,,,,
28/02/2016,Hackthorn,59,2,2016,D,3.05384,,,2.64929,7.353,-1.223,,89.3321,0.0,,102.841,3.628,3.37075,0.33825,0.0,,0.592205,-0.592205,
28/02/2016 01:00,Hackthorn,59,2,2016,H,0.000131341,,,0.164,,,,96.5,0.0,,1.2348,0.55,,,,,,,
28/02/2016 02:00,Hackthorn,59,2,2016,H,0.000175648,,,-0.372,,,,97.1,0.0,,1.584,0.629,,,,,,,
28/02/2016 03:00,Hackthorn,59,2,2016,H,8.78242e-05,,,-0.65,,,,97.4,0.0,,1.6596,0.657,,,,,,,
28/02/2016 04:00,Hackthorn,59,2,2016,H,6.56703e-05,,,-0.732,,,,97.7,0.0,,0.7272,0.467,,,,,,,
28/02/2016 05:00,Hackthorn,59,2,2016,H,8.78242e-05,,,0.002,,,,98.2,0.0,,0.9792,0.576,,,,,,,
28/02/2016 06:00,Hackthorn,59,2,2016,H,6.56703e-05,,,1.145,,,,98.6,0.0,,3.2724,2.125,,,,,,,
28/02/2016 07:00,Hackthorn,59,2,2016,H,0.001008,,,1.655,,,,98.3,0.0,,1.242,0.523,,,,,,,
28/02/2016 08:00,Hackthorn,59,2,2016,H,0.0402646,,,1.655,,,,98.5,0.0,,0.936,0.516,,,,,,,
28/02/2016 09:00,Hackthorn,59,2,2016,H,0.0943912,,,2.247,,,,97.8,0.0,,2.4516,1.286,,,,,,,
28/02/2016 10:00,Hackthorn,59,2,2016,H,0.302875,,,3.242,,,,93.9,0.0,,4.1328,1.769,,,,,,,
28/02/2016 11:00,Hackthorn,59,2,2016,H,0.495218,,,5.45,,,,86.9,0.0,,6.696,2.573,,,,,,,
28/02/2016 12:00,Hackthorn,59,2,2016,H,0.299235,,,7.111,,,,80.4,0.0,,9.7848,3.193,,,,,,,
28/02/2016 13:00,Hackthorn,59,2,2016,H,0.318778,,,6.873,,,,75.64,0.0,,10.3752,3.233,,,,,,,
28/02/2016 14:00,Hackthorn,59,2,2016,H,0.428835,,,7.136,,,,76.46,0.0,,10.8972,3.628,,,,,,,
28/02/2016 15:00,Hackthorn,59,2,2016,H,0.484141,,,7.353,,,,68.76,0.0,,10.7856,3.501,,,,,,,
28/02/2016 16:00,Hackthorn,59,2,2016,H,0.375824,,,7.353,,,,73.84,0.0,,10.0584,3.346,,,,,,,
28/02/2016 17:00,Hackthorn,59,2,2016,H,0.193688,,,6.949,,,,72.07,0.0,,8.4276,2.884,,,,,,,
28/02/2016 18:00,Hackthorn,59,2,2016,H,0.0182215,,,5.127,,,,76.4,0.0,,3.9204,1.809,,,,,,,
28/02/2016 19:00,Hackthorn,59,2,2016,H,0.000241319,,,2.49,,,,86.6,0.0,,3.2148,0.997,,,,,,,
28/02/2016 20:00,Hackthorn,59,2,2016,H,0.000174857,,,0.891,,,,90.6,0.0,,2.5272,1.067,,,,,,,
28/02/2016 21:00,Hackthorn,59,2,2016,H,2.21539e-05,,,-0.251,,,,93.7,0.0,,2.1132,1.135,,,,,,,
28/02/2016 22:00,Hackthorn,59,2,2016,H,0.0,,,-1.223,,,,95.7,0.0,,2.124,1.171,,,,,,,
28/02/2016 23:00,Hackthorn,59,2,2016,H,4.35165e-05,,,-0.919,,,,97.3,0.0,,2.2644,1.037,,,,,,,
29/02/2016 00:00,Hackthorn,60,2,2016,H,0.0,,,-1.116,,,,98.0,0.0,,2.646,0.955,,,,,,,
29/02/2016,Hackthorn,60,2,2016,D,3.1377,,,2.20171,7.222,-3.886,,88.535,0.0,,125.971,5.51,2.6395,0.3055,0.0,,0.601562,-0.601562,
29/02/2016 01:00,Hackthorn,60,2,2016,H,0.0,,,-2.23,,,,98.1,0.0,,1.8756,0.869,,,,,,,
29/02/2016 02:00,Hackthorn,60,2,2016,H,0.0,,,-2.068,,,,98.6,0.0,,1.9296,0.974,,,,,,,
29/02/2016 03:00,Hackthorn,60,2,2016,H,0.0,,,-2.772,,,,98.9,0.0,,0.7956,0.776,,,,,,,
29/02/2016 04:00,Hackthorn,60,2,2016,H,0.0,,,-3.126,,,,99.0,0.0,,1.134,0.675,,,,,,,
29/02/2016 05:00,Hackthorn,60,2,2016,H,0.0,,,-3.182,,,,99.1,0.0,,1.0728,0.701,,,,,,,
29/02/2016 06:00,Hackthorn,60,2,2016,H,0.0,,,-3.431,,,,99.4,0.0,,0.1656,0.189,,,,,,,
29/02/2016 07:00,Hackthorn,60,2,2016,H,0.0031775,,,-3.886,,,,99.3,0.0,,0.1872,0.253,,,,,,,
29/02/2016 08:00,Hackthorn,60,2,2016,H,0.0891693,,,-3.856,,,,99.2,0.0,,0.972,0.544,,,,,,,
29/02/2016 09:00,Hackthorn,60,2,2016,H,0.194242,,,-0.358,,,,99.2,0.0,,0.2628,0.484,,,,,,,
29/02/2016 10:00,Hackthorn,60,2,2016,H,0.448378,,,1.756,,,,98.5,0.0,,1.566,0.695,,,,,,,
29/02/2016 11:00,Hackthorn,60,2,2016,H,0.606303,,,5.394,,,,92.7,0.0,,3.7368,2.098,,,,,,,
29/02/2016 12:00,Hackthorn,60,2,2016,H,0.390936,,,6.011,,,,87.4,0.0,,8.0496,2.802,,,,,,,
29/02/2016 13:00,Hackthorn,60,2,2016,H,0.346075,,,6.197,,,,76.04,0.0,,8.7552,3.049,,,,,,,
29/02/2016 14:00,Hackthorn,60,2,2016,H,0.481451,,,6.762,,,,74.2,0.0,,8.244,3.083,,,,,,,
29/02/2016 15:00,Hackthorn,60,2,2016,H,0.32669,,,7.222,,,,73.57,0.0,,7.1712,2.541,,,,,,,
29/02/2016 16:00,Hackthorn,60,2,2016,H,0.165204,,,7.091,,,,73.32,0.0,,7.866,2.984,,,,,,,
29/02/2016 17:00,Hackthorn,60,2,2016,H,0.0769846,,,6.843,,,,73.61,0.0,,9.5256,3.167,,,,,,,
29/02/2016 18:00,Hackthorn,60,2,2016,H,0.00909099,,,6.344,,,,75.35,0.0,,8.5356,2.837,,,,,,,
29/02/2016 19:00,Hackthorn,60,2,2016,H,0.0,,,5.803,,,,78.85,0.0,,8.7084,2.695,,,,,,,
29/02/2016 20:00,Hackthorn,60,2,2016,H,0.0,,,5.183,,,,82.5,0.0,,8.1648,2.58,,,,,,,
29/02/2016 21:00,Hackthorn,60,2,2016,H,0.0,,,4.845,,,,83.6,0.0,,10.71,3.379,,,,,,,
29/02/2016 22:00,Hackthorn,60,2,2016,H,0.0,,,4.616,,,,83.5,0.0,,9.972,3.184,,,,,,,
29/02/2016 23:00,Hackthorn,60,2,2016,H,0.0,,,4.799,,,,82.9,0.0,,13.9248,5.51,,,,,,,
01/03/2016 00:00,Hackthorn,61,3,2016,H,0.0,,,4.541,,,,89.2,0.7,,18.3348,5.763,,,,,,,
01/03/2016,Hackthorn,61,3,2016,D,1.88354,,,8.47683,13.55,3.511,,91.725,5.2,,400.223,7.746,8.5305,3.15275,0.8875,,0.718903,0.0,
01/03/2016 01:00,Hackthorn,61,3,2016,H,0.0,,,3.813,,,,94.7,0.8,,17.8092,5.4,,,,,,,
01/03/2016 02:00,Hackthorn,61,3,2016,H,6.56703e-05,,,3.511,,,,96.6,0.8,,18.4644,5.355,,,,,,,
01/03/2016 03:00,Hackthorn,61,3,2016,H,2.21539e-05,,,3.606,,,,97.8,0.0,,18.6552,5.543,,,,,,,
01/03/2016 04:00,Hackthorn,61,3,2016,H,0.0,,,4.263,,,,98.5,0.0,,18.3204,5.535,,,,,,,
01/03/2016 05:00,Hackthorn,61,3,2016,H,0.0,,,5.208,,,,97.7,0.0,,17.7948,5.32,,,,,,,
